mmsi,hour,date,hour_of_day,region,a_region,hour_str,representative_region,alignment,n_regions,quality
000002516,2018-01-18 19:00:00,2018-01-18,19,core,core,2018-01-18 19:00:00,,no_representative_state,1,severe
000002516,2018-01-18 23:00:00,2018-01-18,23,core,core,2018-01-18 23:00:00,,no_representative_state,1,severe
000002516,2018-01-19 07:00:00,2018-01-19,7,core,core,2018-01-19 07:00:00,,no_representative_state,1,normal
000002516,2018-01-19 08:00:00,2018-01-19,8,core,core,2018-01-19 08:00:00,,no_representative_state,1,normal
000002516,2018-01-19 11:00:00,2018-01-19,11,core,core,2018-01-19 11:00:00,,no_representative_state,1,normal
000002516,2018-01-19 12:00:00,2018-01-19,12,core,core,2018-01-19 12:00:00,,no_representative_state,1,normal
000002516,2018-01-19 13:00:00,2018-01-19,13,core,core,2018-01-19 13:00:00,,multi_a_region,2,normal
000002516,2018-01-19 13:00:00,2018-01-19,13,near,near,2018-01-19 13:00:00,,multi_a_region,2,normal
000002516,2018-01-19 14:00:00,2018-01-19,14,near,near,2018-01-19 14:00:00,,no_representative_state,1,normal
000002516,2018-01-19 15:00:00,2018-01-19,15,core,core,2018-01-19 15:00:00,,multi_a_region,2,normal
000002516,2018-01-19 15:00:00,2018-01-19,15,near,near,2018-01-19 15:00:00,,multi_a_region,2,normal
000002516,2018-01-19 18:00:00,2018-01-19,18,core,core,2018-01-19 18:00:00,,no_representative_state,1,normal
000002516,2018-01-19 23:00:00,2018-01-19,23,core,core,2018-01-19 23:00:00,,no_representative_state,1,normal
000002516,2018-01-20 02:00:00,2018-01-20,2,core,core,2018-01-20 02:00:00,,multi_a_region,2,normal
000002516,2018-01-20 02:00:00,2018-01-20,2,near,near,2018-01-20 02:00:00,,multi_a_region,2,normal
000002516,2018-01-20 03:00:00,2018-01-20,3,core,core,2018-01-20 03:00:00,,multi_a_region,2,normal
000002516,2018-01-20 03:00:00,2018-01-20,3,near,near,2018-01-20 03:00:00,,multi_a_region,2,normal
000002516,2018-01-20 04:00:00,2018-01-20,4,core,core,2018-01-20 04:00:00,,no_representative_state,1,normal
000002516,2018-01-20 06:00:00,2018-01-20,6,core,core,2018-01-20 06:00:00,,no_representative_state,1,normal
000002516,2018-01-20 07:00:00,2018-01-20,7,core,core,2018-01-20 07:00:00,,multi_a_region,2,normal
000002516,2018-01-20 07:00:00,2018-01-20,7,near,near,2018-01-20 07:00:00,,multi_a_region,2,normal
000002516,2018-01-20 08:00:00,2018-01-20,8,core,core,2018-01-20 08:00:00,,multi_a_region,2,normal
000002516,2018-01-20 08:00:00,2018-01-20,8,near,near,2018-01-20 08:00:00,,multi_a_region,2,normal
000002516,2018-01-20 10:00:00,2018-01-20,10,core,core,2018-01-20 10:00:00,,no_representative_state,1,normal
000002516,2018-01-20 11:00:00,2018-01-20,11,core,core,2018-01-20 11:00:00,,no_representative_state,1,normal
000002516,2018-01-20 12:00:00,2018-01-20,12,core,core,2018-01-20 12:00:00,,no_representative_state,1,normal
000002516,2018-01-20 15:00:00,2018-01-20,15,core,core,2018-01-20 15:00:00,,no_representative_state,1,normal
000002516,2018-01-20 16:00:00,2018-01-20,16,core,core,2018-01-20 16:00:00,,no_representative_state,1,normal
000002516,2018-01-20 19:00:00,2018-01-20,19,core,core,2018-01-20 19:00:00,,no_representative_state,1,normal
000002516,2018-01-20 20:00:00,2018-01-20,20,core,core,2018-01-20 20:00:00,,no_representative_state,1,normal
000002516,2018-01-20 22:00:00,2018-01-20,22,core,core,2018-01-20 22:00:00,,no_representative_state,1,normal
000002516,2018-01-20 23:00:00,2018-01-20,23,core,core,2018-01-20 23:00:00,,multi_a_region,2,normal
000002516,2018-01-20 23:00:00,2018-01-20,23,near,near,2018-01-20 23:00:00,,multi_a_region,2,normal
000002516,2018-01-21 00:00:00,2018-01-21,0,core,core,2018-01-21 00:00:00,,multi_a_region,2,normal
000002516,2018-01-21 00:00:00,2018-01-21,0,near,near,2018-01-21 00:00:00,,multi_a_region,2,normal
000002516,2018-01-21 02:00:00,2018-01-21,2,core,core,2018-01-21 02:00:00,,no_representative_state,1,normal
000002516,2018-01-21 03:00:00,2018-01-21,3,core,core,2018-01-21 03:00:00,,no_representative_state,1,normal
000002516,2018-01-21 04:00:00,2018-01-21,4,core,core,2018-01-21 04:00:00,,no_representative_state,1,normal
000002516,2018-01-21 07:00:00,2018-01-21,7,core,core,2018-01-21 07:00:00,,multi_a_region,2,normal
000002516,2018-01-21 07:00:00,2018-01-21,7,near,near,2018-01-21 07:00:00,,multi_a_region,2,normal
000002516,2018-01-21 08:00:00,2018-01-21,8,core,core,2018-01-21 08:00:00,,multi_a_region,2,normal
000002516,2018-01-21 08:00:00,2018-01-21,8,near,near,2018-01-21 08:00:00,,multi_a_region,2,normal
000002516,2018-01-21 12:00:00,2018-01-21,12,core,core,2018-01-21 12:00:00,,no_representative_state,1,normal
000002516,2018-01-21 13:00:00,2018-01-21,13,core,core,2018-01-21 13:00:00,,no_representative_state,1,normal
000002516,2018-01-21 14:00:00,2018-01-21,14,core,core,2018-01-21 14:00:00,,no_representative_state,1,normal
000002516,2018-01-21 15:00:00,2018-01-21,15,core,core,2018-01-21 15:00:00,,no_representative_state,1,normal
000002516,2018-01-21 17:00:00,2018-01-21,17,core,core,2018-01-21 17:00:00,,no_representative_state,1,normal
000002516,2018-01-21 18:00:00,2018-01-21,18,core,core,2018-01-21 18:00:00,,multi_a_region,2,normal
000002516,2018-01-21 18:00:00,2018-01-21,18,near,near,2018-01-21 18:00:00,,multi_a_region,2,normal
000002516,2018-01-21 19:00:00,2018-01-21,19,core,core,2018-01-21 19:00:00,,no_representative_state,1,normal
000002516,2018-01-21 20:00:00,2018-01-21,20,core,core,2018-01-21 20:00:00,,multi_a_region,2,normal
000002516,2018-01-21 20:00:00,2018-01-21,20,near,near,2018-01-21 20:00:00,,multi_a_region,2,normal
000002516,2018-01-21 23:00:00,2018-01-21,23,core,core,2018-01-21 23:00:00,,no_representative_state,1,normal
000002516,2018-01-22 00:00:00,2018-01-22,0,core,core,2018-01-22 00:00:00,,no_representative_state,1,normal
000002516,2018-01-22 07:00:00,2018-01-22,7,core,core,2018-01-22 07:00:00,,no_representative_state,1,normal
000002516,2018-01-22 08:00:00,2018-01-22,8,core,core,2018-01-22 08:00:00,,no_representative_state,1,normal
000002516,2018-01-22 09:00:00,2018-01-22,9,core,core,2018-01-22 09:00:00,,no_representative_state,1,normal
000002516,2018-01-22 11:00:00,2018-01-22,11,core,core,2018-01-22 11:00:00,,multi_a_region,2,normal
000002516,2018-01-22 11:00:00,2018-01-22,11,near,near,2018-01-22 11:00:00,,multi_a_region,2,normal
000002516,2018-01-22 12:00:00,2018-01-22,12,near,near,2018-01-22 12:00:00,,no_representative_state,1,normal
000002516,2018-01-22 13:00:00,2018-01-22,13,core,core,2018-01-22 13:00:00,,no_representative_state,1,normal
000002516,2018-01-22 14:00:00,2018-01-22,14,core,core,2018-01-22 14:00:00,,no_representative_state,1,normal
000002516,2018-01-22 15:00:00,2018-01-22,15,core,core,2018-01-22 15:00:00,,no_representative_state,1,normal
000002516,2018-01-22 16:00:00,2018-01-22,16,core,core,2018-01-22 16:00:00,,no_representative_state,1,normal
000002516,2018-01-22 17:00:00,2018-01-22,17,core,core,2018-01-22 17:00:00,,no_representative_state,1,normal
000002516,2018-01-22 18:00:00,2018-01-22,18,core,core,2018-01-22 18:00:00,,no_representative_state,1,normal
000002516,2018-01-22 19:00:00,2018-01-22,19,core,core,2018-01-22 19:00:00,,no_representative_state,1,normal
000002516,2018-01-22 22:00:00,2018-01-22,22,core,core,2018-01-22 22:00:00,,no_representative_state,1,normal
000002516,2018-01-22 23:00:00,2018-01-22,23,core,core,2018-01-22 23:00:00,,no_representative_state,1,normal
000002516,2018-01-23 06:00:00,2018-01-23,6,core,core,2018-01-23 06:00:00,,no_representative_state,1,normal
000002516,2018-01-23 07:00:00,2018-01-23,7,core,core,2018-01-23 07:00:00,,no_representative_state,1,normal
000002516,2018-01-23 08:00:00,2018-01-23,8,core,core,2018-01-23 08:00:00,,no_representative_state,1,normal
000002516,2018-01-23 10:00:00,2018-01-23,10,core,core,2018-01-23 10:00:00,,no_representative_state,1,normal
000002516,2018-01-23 11:00:00,2018-01-23,11,near,near,2018-01-23 11:00:00,,no_representative_state,1,normal
000002516,2018-01-23 12:00:00,2018-01-23,12,core,core,2018-01-23 12:00:00,,multi_a_region,2,normal
000002516,2018-01-23 12:00:00,2018-01-23,12,near,near,2018-01-23 12:00:00,,multi_a_region,2,normal
000002516,2018-01-23 14:00:00,2018-01-23,14,core,core,2018-01-23 14:00:00,,multi_a_region,2,normal
000002516,2018-01-23 14:00:00,2018-01-23,14,near,near,2018-01-23 14:00:00,,multi_a_region,2,normal
000002516,2018-01-23 15:00:00,2018-01-23,15,core,core,2018-01-23 15:00:00,,multi_a_region,2,normal
000002516,2018-01-23 15:00:00,2018-01-23,15,near,near,2018-01-23 15:00:00,,multi_a_region,2,normal
000002516,2018-01-23 17:00:00,2018-01-23,17,core,core,2018-01-23 17:00:00,,multi_a_region,2,normal
000002516,2018-01-23 17:00:00,2018-01-23,17,near,near,2018-01-23 17:00:00,,multi_a_region,2,normal
000002516,2018-01-23 18:00:00,2018-01-23,18,near,near,2018-01-23 18:00:00,,no_representative_state,1,normal
000002516,2018-01-23 19:00:00,2018-01-23,19,near,near,2018-01-23 19:00:00,,no_representative_state,1,normal
000002516,2018-01-23 20:00:00,2018-01-23,20,core,core,2018-01-23 20:00:00,,multi_a_region,2,normal
000002516,2018-01-23 20:00:00,2018-01-23,20,near,near,2018-01-23 20:00:00,,multi_a_region,2,normal
000002516,2018-01-23 21:00:00,2018-01-23,21,core,core,2018-01-23 21:00:00,,multi_a_region,2,normal
000002516,2018-01-23 21:00:00,2018-01-23,21,near,near,2018-01-23 21:00:00,,multi_a_region,2,normal
000002516,2018-01-23 23:00:00,2018-01-23,23,core,core,2018-01-23 23:00:00,,multi_a_region,2,normal
000002516,2018-01-23 23:00:00,2018-01-23,23,near,near,2018-01-23 23:00:00,,multi_a_region,2,normal
000002516,2018-01-24 00:00:00,2018-01-24,0,near,near,2018-01-24 00:00:00,,no_representative_state,1,normal
000002516,2018-01-24 01:00:00,2018-01-24,1,core,core,2018-01-24 01:00:00,,multi_a_region,2,normal
000002516,2018-01-24 01:00:00,2018-01-24,1,near,near,2018-01-24 01:00:00,,multi_a_region,2,normal
000002516,2018-01-24 04:00:00,2018-01-24,4,core,core,2018-01-24 04:00:00,,no_representative_state,1,normal
000002516,2018-01-24 05:00:00,2018-01-24,5,core,core,2018-01-24 05:00:00,,no_representative_state,1,normal
000002516,2018-01-24 08:00:00,2018-01-24,8,core,core,2018-01-24 08:00:00,,no_representative_state,1,normal
000002516,2018-01-24 09:00:00,2018-01-24,9,core,core,2018-01-24 09:00:00,,multi_a_region,2,normal
000002516,2018-01-24 09:00:00,2018-01-24,9,near,near,2018-01-24 09:00:00,,multi_a_region,2,normal
000002516,2018-01-24 10:00:00,2018-01-24,10,core,core,2018-01-24 10:00:00,,no_representative_state,1,normal
000002516,2018-01-24 15:00:00,2018-01-24,15,core,core,2018-01-24 15:00:00,,no_representative_state,1,normal
000002516,2018-01-24 16:00:00,2018-01-24,16,core,core,2018-01-24 16:00:00,,no_representative_state,1,normal
000002516,2018-01-24 19:00:00,2018-01-24,19,core,core,2018-01-24 19:00:00,,multi_a_region,2,normal
000002516,2018-01-24 19:00:00,2018-01-24,19,near,near,2018-01-24 19:00:00,,multi_a_region,2,normal
000002516,2018-01-24 20:00:00,2018-01-24,20,core,core,2018-01-24 20:00:00,,multi_a_region,2,normal
000002516,2018-01-24 20:00:00,2018-01-24,20,near,near,2018-01-24 20:00:00,,multi_a_region,2,normal
000002516,2018-01-24 21:00:00,2018-01-24,21,core,core,2018-01-24 21:00:00,,no_representative_state,1,normal
000002516,2018-01-24 22:00:00,2018-01-24,22,core,core,2018-01-24 22:00:00,,no_representative_state,1,normal
000002516,2018-01-24 23:00:00,2018-01-24,23,core,core,2018-01-24 23:00:00,,no_representative_state,1,normal
000002519,2018-01-01 07:00:00,2018-01-01,7,core,core,2018-01-01 07:00:00,,multi_a_region,2,normal
000002519,2018-01-01 07:00:00,2018-01-01,7,near,near,2018-01-01 07:00:00,,multi_a_region,2,normal
000002519,2018-01-01 08:00:00,2018-01-01,8,core,core,2018-01-01 08:00:00,,multi_a_region,2,normal
000002519,2018-01-01 08:00:00,2018-01-01,8,near,near,2018-01-01 08:00:00,,multi_a_region,2,normal
000002519,2018-01-01 11:00:00,2018-01-01,11,core,core,2018-01-01 11:00:00,,multi_a_region,2,normal
000002519,2018-01-01 11:00:00,2018-01-01,11,near,near,2018-01-01 11:00:00,,multi_a_region,2,normal
000002519,2018-01-01 12:00:00,2018-01-01,12,outer,outer,2018-01-01 12:00:00,,no_representative_state,1,normal
000002519,2018-01-01 13:00:00,2018-01-01,13,outer,outer,2018-01-01 13:00:00,,no_representative_state,1,normal
000002519,2018-01-01 14:00:00,2018-01-01,14,core,core,2018-01-01 14:00:00,,multi_a_region,2,normal
000002519,2018-01-01 14:00:00,2018-01-01,14,near,near,2018-01-01 14:00:00,,multi_a_region,2,normal
000002519,2018-01-02 14:00:00,2018-01-02,14,near,near,2018-01-02 14:00:00,,no_representative_state,1,normal
000002519,2018-01-02 15:00:00,2018-01-02,15,core,core,2018-01-02 15:00:00,,multi_a_region,2,normal
000002519,2018-01-02 15:00:00,2018-01-02,15,near,near,2018-01-02 15:00:00,,multi_a_region,2,normal
000002519,2018-01-02 16:00:00,2018-01-02,16,outer,outer,2018-01-02 16:00:00,,no_representative_state,1,normal
000002519,2018-01-02 17:00:00,2018-01-02,17,outer,outer,2018-01-02 17:00:00,,no_representative_state,1,normal
000002519,2018-01-02 18:00:00,2018-01-02,18,outer,outer,2018-01-02 18:00:00,,no_representative_state,1,normal
000002519,2018-01-02 19:00:00,2018-01-02,19,core,core,2018-01-02 19:00:00,,no_representative_state,1,normal
000002519,2018-01-02 20:00:00,2018-01-02,20,outer,outer,2018-01-02 20:00:00,,no_representative_state,1,normal
000002519,2018-01-02 21:00:00,2018-01-02,21,outer,outer,2018-01-02 21:00:00,,no_representative_state,1,normal
000002519,2018-01-02 22:00:00,2018-01-02,22,core,core,2018-01-02 22:00:00,,multi_a_region,2,normal
000002519,2018-01-02 22:00:00,2018-01-02,22,near,near,2018-01-02 22:00:00,,multi_a_region,2,normal
000002519,2018-01-02 23:00:00,2018-01-02,23,near,near,2018-01-02 23:00:00,,no_representative_state,1,normal
000002519,2018-01-03 10:00:00,2018-01-03,10,near,near,2018-01-03 10:00:00,,no_representative_state,1,normal
000002519,2018-01-03 11:00:00,2018-01-03,11,core,core,2018-01-03 11:00:00,,multi_a_region,3,normal
000002519,2018-01-03 11:00:00,2018-01-03,11,near,near,2018-01-03 11:00:00,,multi_a_region,3,normal
000002519,2018-01-03 11:00:00,2018-01-03,11,outer,outer,2018-01-03 11:00:00,,multi_a_region,3,normal
000002519,2018-01-03 12:00:00,2018-01-03,12,outer,outer,2018-01-03 12:00:00,,no_representative_state,1,normal
000002519,2018-01-03 13:00:00,2018-01-03,13,outer,outer,2018-01-03 13:00:00,,no_representative_state,1,normal
000002519,2018-01-03 14:00:00,2018-01-03,14,outer,outer,2018-01-03 14:00:00,,no_representative_state,1,normal
000002519,2018-01-03 15:00:00,2018-01-03,15,outer,outer,2018-01-03 15:00:00,,no_representative_state,1,normal
000002519,2018-01-03 16:00:00,2018-01-03,16,outer,outer,2018-01-03 16:00:00,,no_representative_state,1,normal
000002519,2018-01-03 17:00:00,2018-01-03,17,outer,outer,2018-01-03 17:00:00,,no_representative_state,1,normal
000002519,2018-01-03 18:00:00,2018-01-03,18,core,core,2018-01-03 18:00:00,,no_representative_state,1,normal
000002519,2018-01-03 19:00:00,2018-01-03,19,core,core,2018-01-03 19:00:00,,multi_a_region,2,normal
000002519,2018-01-03 19:00:00,2018-01-03,19,near,near,2018-01-03 19:00:00,,multi_a_region,2,normal
000002519,2018-01-04 04:00:00,2018-01-04,4,core,core,2018-01-04 04:00:00,,multi_a_region,2,normal
000002519,2018-01-04 04:00:00,2018-01-04,4,near,near,2018-01-04 04:00:00,,multi_a_region,2,normal
000002519,2018-01-04 05:00:00,2018-01-04,5,outer,outer,2018-01-04 05:00:00,,no_representative_state,1,normal
000002519,2018-01-04 06:00:00,2018-01-04,6,outer,outer,2018-01-04 06:00:00,,no_representative_state,1,normal
000002519,2018-01-04 07:00:00,2018-01-04,7,core,core,2018-01-04 07:00:00,,no_representative_state,1,normal
000002519,2018-01-04 08:00:00,2018-01-04,8,outer,outer,2018-01-04 08:00:00,,no_representative_state,1,normal
000002519,2018-01-04 09:00:00,2018-01-04,9,outer,outer,2018-01-04 09:00:00,,no_representative_state,1,normal
000002519,2018-01-04 11:00:00,2018-01-04,11,outer,outer,2018-01-04 11:00:00,,no_representative_state,1,normal
000002519,2018-01-04 12:00:00,2018-01-04,12,outer,outer,2018-01-04 12:00:00,,no_representative_state,1,normal
000002519,2018-01-04 13:00:00,2018-01-04,13,outer,outer,2018-01-04 13:00:00,,no_representative_state,1,normal
000002519,2018-01-04 14:00:00,2018-01-04,14,outer,outer,2018-01-04 14:00:00,,no_representative_state,1,normal
000002519,2018-01-04 16:00:00,2018-01-04,16,outer,outer,2018-01-04 16:00:00,,no_representative_state,1,normal
000002519,2018-01-04 17:00:00,2018-01-04,17,outer,outer,2018-01-04 17:00:00,,no_representative_state,1,normal
000002519,2018-01-04 18:00:00,2018-01-04,18,core,core,2018-01-04 18:00:00,,no_representative_state,1,normal
000002519,2018-01-04 19:00:00,2018-01-04,19,core,core,2018-01-04 19:00:00,,multi_a_region,2,normal
000002519,2018-01-04 19:00:00,2018-01-04,19,near,near,2018-01-04 19:00:00,,multi_a_region,2,normal
000002519,2018-01-04 20:00:00,2018-01-04,20,near,near,2018-01-04 20:00:00,,no_representative_state,1,normal
000002519,2018-01-05 03:00:00,2018-01-05,3,near,near,2018-01-05 03:00:00,,no_representative_state,1,normal
000002519,2018-01-05 04:00:00,2018-01-05,4,outer,outer,2018-01-05 04:00:00,,no_representative_state,1,normal
000002519,2018-01-05 06:00:00,2018-01-05,6,near,near,2018-01-05 06:00:00,,no_representative_state,1,normal
000002519,2018-01-05 07:00:00,2018-01-05,7,core,core,2018-01-05 07:00:00,,multi_a_region,2,normal
000002519,2018-01-05 07:00:00,2018-01-05,7,near,near,2018-01-05 07:00:00,,multi_a_region,2,normal
000002519,2018-01-05 08:00:00,2018-01-05,8,core,core,2018-01-05 08:00:00,,multi_a_region,3,normal
000002519,2018-01-05 08:00:00,2018-01-05,8,near,near,2018-01-05 08:00:00,,multi_a_region,3,normal
000002519,2018-01-05 08:00:00,2018-01-05,8,outer,outer,2018-01-05 08:00:00,,multi_a_region,3,normal
000002519,2018-01-05 09:00:00,2018-01-05,9,outer,outer,2018-01-05 09:00:00,,no_representative_state,1,normal
000002519,2018-01-05 10:00:00,2018-01-05,10,core,core,2018-01-05 10:00:00,,multi_a_region,2,normal
000002519,2018-01-05 10:00:00,2018-01-05,10,near,near,2018-01-05 10:00:00,,multi_a_region,2,normal
000002519,2018-01-05 11:00:00,2018-01-05,11,core,core,2018-01-05 11:00:00,,no_representative_state,1,normal
000002519,2018-01-05 12:00:00,2018-01-05,12,outer,outer,2018-01-05 12:00:00,,no_representative_state,1,normal
000002519,2018-01-05 13:00:00,2018-01-05,13,outer,outer,2018-01-05 13:00:00,,no_representative_state,1,normal
000002519,2018-01-05 14:00:00,2018-01-05,14,outer,outer,2018-01-05 14:00:00,,no_representative_state,1,normal
000002519,2018-01-05 15:00:00,2018-01-05,15,core,core,2018-01-05 15:00:00,,multi_a_region,3,normal
000002519,2018-01-05 15:00:00,2018-01-05,15,near,near,2018-01-05 15:00:00,,multi_a_region,3,normal
000002519,2018-01-05 15:00:00,2018-01-05,15,outer,outer,2018-01-05 15:00:00,,multi_a_region,3,normal
000002519,2018-01-05 16:00:00,2018-01-05,16,near,near,2018-01-05 16:00:00,,no_representative_state,1,normal
000002519,2018-01-06 03:00:00,2018-01-06,3,core,core,2018-01-06 03:00:00,,multi_a_region,2,normal
000002519,2018-01-06 03:00:00,2018-01-06,3,near,near,2018-01-06 03:00:00,,multi_a_region,2,normal
000002519,2018-01-06 04:00:00,2018-01-06,4,near,near,2018-01-06 04:00:00,,multi_a_region,2,normal
000002519,2018-01-06 04:00:00,2018-01-06,4,outer,outer,2018-01-06 04:00:00,,multi_a_region,2,normal
000002519,2018-01-06 05:00:00,2018-01-06,5,outer,outer,2018-01-06 05:00:00,,no_representative_state,1,normal
000002519,2018-01-06 06:00:00,2018-01-06,6,core,core,2018-01-06 06:00:00,,multi_a_region,2,normal
000002519,2018-01-06 06:00:00,2018-01-06,6,near,near,2018-01-06 06:00:00,,multi_a_region,2,normal
000002519,2018-01-06 18:00:00,2018-01-06,18,core,core,2018-01-06 18:00:00,,multi_a_region,2,normal
000002519,2018-01-06 18:00:00,2018-01-06,18,near,near,2018-01-06 18:00:00,,multi_a_region,2,normal
000002519,2018-01-06 19:00:00,2018-01-06,19,outer,outer,2018-01-06 19:00:00,,no_representative_state,1,normal
000002519,2018-01-06 20:00:00,2018-01-06,20,outer,outer,2018-01-06 20:00:00,,no_representative_state,1,normal
000002519,2018-01-06 21:00:00,2018-01-06,21,outer,outer,2018-01-06 21:00:00,,no_representative_state,1,normal
000002519,2018-01-06 22:00:00,2018-01-06,22,outer,outer,2018-01-06 22:00:00,,no_representative_state,1,normal
000002519,2018-01-06 23:00:00,2018-01-06,23,outer,outer,2018-01-06 23:00:00,,no_representative_state,1,normal
000002519,2018-01-07 00:00:00,2018-01-07,0,outer,outer,2018-01-07 00:00:00,,no_representative_state,1,normal
000002519,2018-01-07 01:00:00,2018-01-07,1,outer,outer,2018-01-07 01:00:00,,no_representative_state,1,normal
000002519,2018-01-07 02:00:00,2018-01-07,2,core,core,2018-01-07 02:00:00,,multi_a_region,2,normal
000002519,2018-01-07 02:00:00,2018-01-07,2,near,near,2018-01-07 02:00:00,,multi_a_region,2,normal
000002519,2018-01-07 03:00:00,2018-01-07,3,near,near,2018-01-07 03:00:00,,no_representative_state,1,normal
000002519,2018-01-07 07:00:00,2018-01-07,7,near,near,2018-01-07 07:00:00,,no_representative_state,1,normal
000002519,2018-01-07 08:00:00,2018-01-07,8,outer,outer,2018-01-07 08:00:00,,no_representative_state,1,normal
000002519,2018-01-07 09:00:00,2018-01-07,9,outer,outer,2018-01-07 09:00:00,,no_representative_state,1,normal
000002519,2018-01-07 10:00:00,2018-01-07,10,outer,outer,2018-01-07 10:00:00,,no_representative_state,1,normal
000002519,2018-01-07 11:00:00,2018-01-07,11,outer,outer,2018-01-07 11:00:00,,no_representative_state,1,normal
000002519,2018-01-07 13:00:00,2018-01-07,13,outer,outer,2018-01-07 13:00:00,,no_representative_state,1,normal
000002519,2018-01-07 14:00:00,2018-01-07,14,outer,outer,2018-01-07 14:00:00,,no_representative_state,1,normal
000002519,2018-01-07 16:00:00,2018-01-07,16,core,core,2018-01-07 16:00:00,,multi_a_region,2,normal
000002519,2018-01-07 16:00:00,2018-01-07,16,near,near,2018-01-07 16:00:00,,multi_a_region,2,normal
000002519,2018-01-07 17:00:00,2018-01-07,17,near,near,2018-01-07 17:00:00,,no_representative_state,1,normal
000002519,2018-01-11 23:00:00,2018-01-11,23,near,near,2018-01-11 23:00:00,,no_representative_state,1,normal
000002519,2018-01-12 00:00:00,2018-01-12,0,core,core,2018-01-12 00:00:00,,multi_a_region,2,reduced
000002519,2018-01-12 00:00:00,2018-01-12,0,near,near,2018-01-12 00:00:00,,multi_a_region,2,reduced
000002519,2018-01-12 01:00:00,2018-01-12,1,outer,outer,2018-01-12 01:00:00,,no_representative_state,1,reduced
000002519,2018-01-12 02:00:00,2018-01-12,2,outer,outer,2018-01-12 02:00:00,,no_representative_state,1,reduced
000002519,2018-01-12 03:00:00,2018-01-12,3,near,near,2018-01-12 03:00:00,,no_representative_state,1,reduced
000002519,2018-01-12 13:00:00,2018-01-12,13,outer,outer,2018-01-12 13:00:00,,no_representative_state,1,reduced
000002519,2018-01-13 08:00:00,2018-01-13,8,near,near,2018-01-13 08:00:00,,no_representative_state,1,outage
000002519,2018-01-13 11:00:00,2018-01-13,11,outer,outer,2018-01-13 11:00:00,,no_representative_state,1,outage
000002519,2018-01-13 12:00:00,2018-01-13,12,outer,outer,2018-01-13 12:00:00,,no_representative_state,1,outage
000002519,2018-01-13 20:00:00,2018-01-13,20,near,near,2018-01-13 20:00:00,,no_representative_state,1,outage
000002519,2018-01-14 04:00:00,2018-01-14,4,near,near,2018-01-14 04:00:00,,no_representative_state,1,outage
000002519,2018-01-14 05:00:00,2018-01-14,5,near,near,2018-01-14 05:00:00,,no_representative_state,1,outage
000002519,2018-01-15 12:00:00,2018-01-15,12,near,near,2018-01-15 12:00:00,,no_representative_state,1,outage
000002519,2018-01-15 13:00:00,2018-01-15,13,outer,outer,2018-01-15 13:00:00,,no_representative_state,1,outage
000002519,2018-01-16 02:00:00,2018-01-16,2,near,near,2018-01-16 02:00:00,,no_representative_state,1,outage
000002519,2018-01-16 04:00:00,2018-01-16,4,outer,outer,2018-01-16 04:00:00,,no_representative_state,1,outage
000002519,2018-01-16 05:00:00,2018-01-16,5,outer,outer,2018-01-16 05:00:00,,no_representative_state,1,outage
000002519,2018-01-16 11:00:00,2018-01-16,11,near,near,2018-01-16 11:00:00,,no_representative_state,1,outage
000002519,2018-01-16 23:00:00,2018-01-16,23,near,near,2018-01-16 23:00:00,,no_representative_state,1,outage
000002519,2018-01-17 08:00:00,2018-01-17,8,outer,outer,2018-01-17 08:00:00,,no_representative_state,1,severe
000002519,2018-01-18 04:00:00,2018-01-18,4,outer,outer,2018-01-18 04:00:00,,no_representative_state,1,severe
000002519,2018-01-18 08:00:00,2018-01-18,8,core,core,2018-01-18 08:00:00,,no_representative_state,1,severe
000002519,2018-01-18 09:00:00,2018-01-18,9,outer,outer,2018-01-18 09:00:00,,no_representative_state,1,severe
000002519,2018-01-18 19:00:00,2018-01-18,19,core,core,2018-01-18 19:00:00,,multi_a_region,2,severe
000002519,2018-01-18 19:00:00,2018-01-18,19,near,near,2018-01-18 19:00:00,,multi_a_region,2,severe
000002519,2018-01-19 21:00:00,2018-01-19,21,outer,outer,2018-01-19 21:00:00,,no_representative_state,1,normal
000002519,2018-01-20 00:00:00,2018-01-20,0,outer,outer,2018-01-20 00:00:00,,no_representative_state,1,normal
000002519,2018-01-20 01:00:00,2018-01-20,1,outer,outer,2018-01-20 01:00:00,,no_representative_state,1,normal
000002519,2018-01-20 02:00:00,2018-01-20,2,core,core,2018-01-20 02:00:00,,multi_a_region,2,normal
000002519,2018-01-20 02:00:00,2018-01-20,2,near,near,2018-01-20 02:00:00,,multi_a_region,2,normal
000002519,2018-01-20 03:00:00,2018-01-20,3,near,near,2018-01-20 03:00:00,,no_representative_state,1,normal
000002519,2018-01-20 07:00:00,2018-01-20,7,core,core,2018-01-20 07:00:00,,multi_a_region,2,normal
000002519,2018-01-20 07:00:00,2018-01-20,7,near,near,2018-01-20 07:00:00,,multi_a_region,2,normal
000002519,2018-01-20 08:00:00,2018-01-20,8,near,near,2018-01-20 08:00:00,,multi_a_region,2,normal
000002519,2018-01-20 08:00:00,2018-01-20,8,outer,outer,2018-01-20 08:00:00,,multi_a_region,2,normal
000002519,2018-01-20 09:00:00,2018-01-20,9,outer,outer,2018-01-20 09:00:00,,no_representative_state,1,normal
000002519,2018-01-20 10:00:00,2018-01-20,10,near,near,2018-01-20 10:00:00,,no_representative_state,1,normal
